"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","FT","FTA","FT.","TRB","AST","PF","PTS","Trp.Dbl","Awards","Playoffs"
"210","bradlbi01",1968,"Bill Bradley",24,"NYK","SF",6,64,12,28,0.429,9,13,0.692,6,2,7,33,0,NA,1
"211","caldwjo01",1968,"Joe Caldwell",26,"STL","SF",6,148,15,46,0.326,2,15,0.133,21,15,10,32,0,NA,1
"212","ellisjo01",1968,"Joe Ellis",23,"SFW","SF",9,104,13,44,0.295,6,7,0.857,19,7,16,32,0,NA,1
"213","foxji01",1968,"Jim Fox",24,"DET","C",6,90,6,19,0.316,15,19,0.789,37,3,11,27,0,NA,1
"214","haskicl01",1968,"Clem Haskins",24,"CHI","PG",5,53,11,28,0.393,4,6,0.667,9,7,5,26,0,NA,1
"215","jacksph01",1968,"Phil Jackson",22,"NYK","PF",6,90,10,35,0.286,4,5,0.8,25,2,23,24,0,NA,1
"216","snydedi01",1968,"Dick Snyder",23,"STL","SG",4,62,10,22,0.455,4,5,0.8,5,4,6,24,0,NA,1
"217","clemeba01",1968,"Barry Clemens",24,"CHI","SF",4,45,8,16,0.5,4,4,1,2,5,6,20,0,NA,1
"218","melchbi01",1968,"Bill Melchionni",23,"PHI","PG",9,50,8,24,0.333,2,4,0.5,4,10,4,18,0,NA,1
"219","thackto01",1968,"Tom Thacker",28,"BOS","SG",17,81,7,24,0.292,2,7,0.286,17,8,23,16,0,NA,1
"220","vanardi01",1968,"Dick Van Arsdale",24,"NYK","SG",4,88,5,22,0.227,3,4,0.75,16,13,9,13,0,NA,1
"221","bryanem01",1968,"Em Bryant",29,"NYK","PG",5,75,4,13,0.308,4,5,0.8,14,7,13,12,0,NA,1
"222","chapple01",1968,"Len Chappell",27,"DET","C",5,21,2,7,0.286,3,6,0.5,12,0,3,7,0,NA,1
"223","lattida01",1968,"Dave Lattin",24,"SFW","PF",5,27,1,5,0.2,5,6,0.833,5,1,9,7,0,NA,1
"224","tormobu01",1968,"Gene Tormohlen",30,"STL","C",3,25,2,6,0.333,3,4,0.75,6,5,4,7,0,NA,1
"225","barneji01",1968,"Jim Barnes",26,"CHI","PF",5,57,3,12,0.25,0,0,NA,21,1,13,6,0,NA,1
"226","jonesjo01",1968,"Johnny Jones",24,"BOS","SF",5,10,3,6,0.5,0,0,NA,4,0,2,6,0,NA,1
"227","longpa01",1968,"Paul Long",23,"DET","SG",1,4,3,3,1,0,0,NA,0,1,1,6,0,NA,1
"228","grahama01",1968,"Mal Graham",22,"BOS","PG",5,22,2,5,0.4,1,3,0.333,4,1,3,5,0,NA,1
"229","doveso01",1968,"Sonny Dove",22,"DET","PF",2,6,2,4,0.5,0,0,NA,2,0,0,4,0,NA,1
"230","johnsne02",1968,"Neil Johnson",24,"NYK","PF",2,6,2,4,0.5,0,0,NA,3,0,1,4,0,NA,1
"231","lewisbo01",1968,"Bobby Lewis",22,"SFW","SG",1,4,2,3,0.667,0,0,NA,0,0,0,4,0,NA,1
"232","weitzri01",1968,"Rick Weitzman",21,"BOS","SG",3,5,2,3,0.667,0,0,NA,1,1,0,4,0,NA,1
"233","davisji01",1968,"Jim Davis",26,"STL","C",2,9,1,3,0.333,0,0,NA,3,0,2,2,0,NA,1
"234","hamilde01",1968,"Dennis Hamilton",23,"LAL","PF",2,11,1,3,0.333,0,0,NA,2,1,0,2,0,NA,1
"235","schelda01",1968,"Dave Schellhase",23,"CHI","PG",1,5,1,3,0.333,0,0,NA,0,0,0,2,0,NA,1
"236","bowmana01",1968,"Nate Bowman",24,"NYK","C",1,6,0,4,0,0,0,NA,3,0,1,0,0,NA,1
"237",NA,1968,"George Lehmann",25,"STL","PG",1,2,0,1,0,0,0,NA,0,2,1,0,0,NA,1
"238","pattege01",1968,"George Patterson",28,"DET","C",1,4,0,0,NA,0,0,NA,1,1,0,0,0,NA,1
"239","spitzcr01",1968,"Craig Spitzer",22,"CHI","C",1,3,0,3,0,0,0,NA,3,1,0,0,0,NA,1
