"","key","Year","Player","Age","Team","Pos","G","MP","FG","FGA","FG.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","TRB","AST","PF","PTS","Awards"
"183","sandeto01",1973,"Tom Sanders",34,"BOS","SF",59,423,47,149,0.315,47,149,0.315,0.315,23,35,0.657,88,27,82,117,""
"184","mccrapa01",1973,"Paul McCracken",22,"HOU","SG",24,305,44,89,0.494,44,89,0.494,0.494,23,39,0.59,51,17,32,111,""
"185","wetzejo01",1973,"John Wetzel",28,"ATL","SG",28,504,42,94,0.447,42,94,0.447,0.447,14,17,0.824,58,39,41,98,""
"186","englisc01",1973,"Scott English",22,"PHO","SF",29,196,36,93,0.387,36,93,0.387,0.387,21,29,0.724,44,15,38,93,""
"187","johnsge02",1973,"George Johnson",24,"GSW","C",56,349,41,100,0.41,41,100,0.41,0.41,7,17,0.412,138,8,40,89,""
"188","mcwiler01",1973,"Eric McWilliams",22,"HOU","PF",44,245,34,98,0.347,34,98,0.347,0.347,18,37,0.486,60,5,46,86,""
"189","portmbo01",1973,"Bob Portman",25,"GSW","SF",32,176,32,70,0.457,32,70,0.457,0.457,20,26,0.769,51,7,16,84,""
"190","stovapa01",1973,"Paul Stovall",24,"PHO","SF",25,211,26,76,0.342,26,76,0.342,0.342,24,38,0.632,61,13,37,76,""
"191","russefr01",1973,"Frank Russell",23,"CHI","SG",23,131,29,77,0.377,29,77,0.377,0.377,16,18,0.889,17,15,12,74,""
"192","patteto01",1973,"Tom Patterson",24,"BAL","PF",23,92,21,49,0.429,21,49,0.429,0.429,13,16,0.813,22,3,18,55,""
"193","thigpju01",1973,"Justus Thigpen",25,"DET","SG",18,99,23,57,0.404,23,57,0.404,0.404,0,0,NA,9,8,18,46,""
"194","johnsge01",1973,"George Johnson",25,"HOU","C",19,169,20,39,0.513,20,39,0.513,0.513,3,4,0.75,45,3,33,43,""
"195","nashbo01",1973,"Bob Nash",22,"DET","SF",36,169,16,72,0.222,16,72,0.222,0.222,11,17,0.647,34,16,30,43,""
"196","turnebi01",1973,"Bill Turner",28,"2TM","PF",21,125,19,58,0.328,19,58,0.328,0.328,4,7,0.571,27,11,16,42,""
"197","rikerto01",1973,"Tom Riker",22,"NYK","C",14,65,10,24,0.417,10,24,0.417,0.417,15,24,0.625,16,2,15,35,""
"198","dudlech01",1973,"Charles Dudley",22,"SEA","PG",12,99,10,23,0.435,10,23,0.435,0.435,14,16,0.875,6,16,15,34,""
"199","foxha01",1973,"Harold Fox",23,"BUF","PG",10,84,12,32,0.375,12,32,0.375,0.375,7,8,0.875,8,10,7,31,""
"200","boerwto01",1973,"Tom Boerwinkle",27,"CHI","C",8,176,9,24,0.375,9,24,0.375,0.375,12,20,0.6,54,40,22,30,""
"201","tschojo01",1973,"John Tschogl",22,"ATL","SF",10,94,14,40,0.35,14,40,0.35,0.35,2,4,0.5,21,6,25,30,""
"202","gregoga01",1973,"Gary Gregor",27,"MIL","SF",9,88,11,33,0.333,11,33,0.333,0.333,5,7,0.714,32,9,9,27,""
"203","mueller01",1973,"Erwin Mueller",28,"DET","PF",21,80,9,31,0.29,9,31,0.29,0.29,5,7,0.714,14,7,13,23,""
"204","smithwi01",1973,"William Smith",23,"POR","C",8,43,9,15,0.6,9,15,0.6,0.6,5,8,0.625,8,1,8,23,""
"205","durreke01",1973,"Ken Durrett",24,"KCO","SF",8,65,8,21,0.381,8,21,0.381,0.381,6,8,0.75,14,3,16,22,""
"206","crosspe01",1973,"Pete Cross",24,"2TM","C",29,157,6,25,0.24,6,25,0.24,0.24,8,18,0.444,61,11,29,20,""
"207","wingoha01",1973,"Harthorne Wingo",25,"NYK","PF",13,59,9,22,0.409,9,22,0.409,0.409,2,6,0.333,16,1,9,20,""
"208","davisbo01",1973,"Bob Davis",22,"POR","SF",9,41,6,28,0.214,6,28,0.214,0.214,4,6,0.667,5,2,5,16,""
"209","sibersa01",1973,"Sam Sibert",23,"KCO","PF",5,26,4,13,0.308,4,13,0.308,0.308,4,5,0.8,4,0,4,12,""
"210","schadfr01",1973,"Frank Schade",23,"KCO","PG",9,76,2,7,0.286,2,7,0.286,0.286,6,6,1,6,10,12,10,""
"211","minorma01",1973,"Mark Minor",22,"BOS","SF",4,20,1,4,0.25,1,4,0.25,0.25,3,4,0.75,4,2,5,5,""
"212","marlaha01",1973,"Harvey Marlatt",24,"DET","SG",7,26,2,4,0.5,2,4,0.5,0.5,0,0,NA,1,4,1,4,""
"213","greenlu01",1973,"Luther Green",26,"PHI","PF",5,32,0,11,0,0,11,0,0,3,9,0.333,3,0,3,3,""
"214","brownro02",1973,"Roger Brown",22,"LAL","C",1,5,0,0,NA,0,0,NA,NA,1,3,0.333,0,0,1,1,""
"215","rackllu01",1973,"Luther Rackley",26,"NYK","C",1,2,0,0,NA,0,0,NA,NA,0,0,NA,1,0,2,0,""
