"","Year","Player","Age","Team","Pos","G","FG","FGA","FG.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","TRB","AST","PF","PTS","Awards","GS","MP","X3P","X3PA","X3P.","ORB","DRB","STL","BLK","TOV","X2PAdd","X3PAdd","FTAdd","PTSAdd","valueAdd"
"3765","1987-1988","Kareem Abdul-Jabbar (abdulka01)",40,"LAL","C",24,141,304,0.464,141,302,0.467,0.464,56,71,0.789,131,36,81,338,"",24,718,0,2,0,49,82,15,37,46,-7.01462944222658,-0.63198607619416,1.58709927360775,-14.3381178394279,-29.6925365237407
"3766","1987-1988","Karl Malone (malonka01)",24,"UTA","PF",11,123,255,0.482,123,254,0.484,0.482,81,112,0.723,130,17,35,327,"",11,494,0,1,0,33,97,13,7,39,-1.58172145140912,-0.31599303809708,-4.88840677966102,-8.9998287967705,63.077187356243
"3767","1987-1988","Rolando Blackman (blackro01)",28,"DAL","SG",17,126,261,0.483,126,258,0.488,0.483,55,62,0.887,55,77,28,307,"",17,672,0,3,0,26,29,15,3,25,-0.574630450643908,-0.947979114291239,7.46191767554479,3.46871943138326,-4.79308541331624
"3768","1987-1988","Roy Tarpley (tarplro01)",23,"DAL","PF",17,125,241,0.519,125,238,0.525,0.519,54,73,0.74,219,30,69,304,"",0,563,0,3,0,88,131,21,26,32,8.27591454553005,-0.947979114291239,-1.94519370460049,11.7626980435859,101.501066439369
"3769","1987-1988","Joe Dumars (dumarjo01)",24,"DET","SG",23,113,247,0.457,111,241,0.461,0.462,56,63,0.889,50,112,50,284,"",23,804,2,6,0.333,18,32,13,2,40,-7.04376720389605,0.102041771417521,7.70827118644068,-6.07313790709885,-102.680374621831
"3770","1987-1988","Bill Laimbeer (laimbbi01)",30,"DET","C",23,114,250,0.456,109,233,0.468,0.466,40,45,0.889,221,44,77,273,"",23,779,5,17,0.294,43,178,18,19,30,-5.17894920542647,-0.373881647650358,5.50590799031477,-5.97363536348924,-83.9620820899823
"3771","1987-1988","Dennis Johnson (johnsde01)",33,"BOS","PG",17,91,210,0.433,85,194,0.438,0.448,82,103,0.796,77,139,51,270,"",17,702,6,16,0.375,15,62,24,8,45,-10.1320864628873,0.944111390446722,3.02341162227603,-14.4084271321584,-18.7063717877753
"3772","1987-1988","Alex English (englial01)",34,"DEN","SF",11,116,255,0.455,116,252,0.46,0.455,35,43,0.814,59,48,34,267,"",11,438,0,3,0,31,28,7,3,16,-7.61726695179172,-0.947979114291239,2.036200968523,-16.0422702779342,53.0167202199739
"3773","1987-1988","Thurl Bailey (baileth01)",26,"UTA","SF",11,99,203,0.488,99,202,0.49,0.488,57,68,0.838,63,18,32,255,"",0,449,0,1,0,21,42,6,23,21,-0.0459044613568579,-0.31599303809708,4.85203874092009,3.81225070391514,28.4451924972867
"3774","1987-1988","Robert Parish (parisro01)",34,"BOS","C",17,100,188,0.532,100,188,0.532,0.532,50,61,0.82,168,21,42,250,"",17,626,0,0,NA,51,117,11,19,38,7.85327703596491,0,3.25456416464891,18.9611182365787,-39.0475552411804
"3775","1987-1988","A.C. Green (greenac01)",24,"LAL","PF",24,92,169,0.544,92,169,0.544,0.544,55,73,0.753,175,20,61,239,"",18,726,0,0,NA,57,118,11,12,26,9.08759478233016,0,-0.996193704600487,17.1789958600598,-103.337012364761
"3776","1987-1988","Vinnie Johnson (johnsvi01)",31,"DET","SG",23,101,239,0.423,100,232,0.431,0.425,33,50,0.66,75,43,48,236,"",0,477,1,7,0.143,35,40,17,4,21,-13.7407219556178,-1.21095126667956,-5.33232445520581,-36.44662216648,-16.0607573834665
"3777","1987-1988","Mychal Thompson (thompmy01)",33,"LAL","C",24,98,191,0.513,98,191,0.513,0.513,36,62,0.581,170,12,70,232,"",0,615,0,0,NA,63,107,17,21,33,4.34959528653882,0,-11.5100823244552,-2.81089175137758,-65.5434637645496
"3778","1987-1988","Derek Harper (harpede01)",26,"DAL","PG",17,89,202,0.441,80,166,0.482,0.463,43,59,0.729,43,121,44,230,"",17,602,9,36,0.25,11,32,32,5,32,-1.36572346824376,-2.37574937149487,-2.22114285714286,-12.079837908115,-7.611752683032
"3779","1987-1988","Sam Perkins (perkisa01)",26,"DAL","PF",17,88,195,0.451,87,188,0.463,0.454,53,66,0.803,112,31,51,230,"",17,572,1,7,0.143,39,73,25,17,30,-5.11872296403509,-1.21095126667956,2.39933171912833,-11.4709680089805,-47.9394458174779
"3780","1987-1988","John Stockton (stockjo01)",25,"UTA","PG",11,68,134,0.507,64,120,0.533,0.522,75,91,0.824,45,163,36,215,"",11,478,4,14,0.286,14,31,37,3,48,5.13273002295633,-0.419902533359118,5.21916949152542,14.2249219373607,112.582190432859
"3781","1987-1988","Danny Ainge (aingeda01)",28,"BOS","SG",17,71,184,0.386,52,126,0.413,0.438,37,42,0.881,53,109,64,198,"",17,670,19,58,0.328,15,38,9,1,41,-9.73063347589586,0.69640379036937,4.80284745762712,-12.5692081230565,-121.494488761023
"3782","1987-1988","Kevin Willis (willike02)",25,"ATL","PF",12,80,138,0.58,80,137,0.584,0.58,34,50,0.68,108,11,51,194,"",12,462,0,1,0,36,72,10,10,25,12.8468667762085,-0.31599303809708,-4.33232445520581,20.4134299829199,-20.776284094142
"3783","1987-1988","Doc Rivers (riverdo01)",26,"ATL","PG",12,71,139,0.511,64,117,0.547,0.536,39,43,0.907,59,115,40,188,"",12,409,7,22,0.318,8,51,25,2,25,6.64241177238242,0.0441531618642435,6.035200968523,19.4524839988806,95.9131803408943
"3784","1987-1988","Danny Schayes (schayda01)",28,"DEN","PF",11,55,88,0.625,55,88,0.625,0.625,70,83,0.843,79,18,46,180,"",11,314,0,0,NA,30,49,3,10,24,11.8600020168346,0,6.33734140435835,30.0573454380276,56.4245147081692
"3785","1987-1988","Bob Hansen (hansebo01)",27,"UTA","SG",11,67,135,0.496,48,99,0.485,0.567,16,22,0.727,39,32,42,169,"",11,408,19,36,0.528,8,31,7,0,27,-0.517497731061035,7.63225062850513,-0.872222760290558,20.9895336631028,-31.1242040076071
"3786","1987-1988","Dennis Rodman (rodmade01)",26,"DET","SF",23,71,136,0.522,71,134,0.53,0.522,22,54,0.407,136,21,87,164,"",0,474,0,2,0,51,85,14,14,31,5.32954852563456,-0.63198607619416,-19.4209104116223,-10.6577715889356,-65.2052015755842
"3787","1987-1988","John Salley (sallejo01)",23,"DET","C",23,56,104,0.538,56,103,0.544,0.538,49,69,0.71,155,21,88,161,"",0,623,0,1,0,64,91,15,37,23,5.53859326970418,-0.31599303809708,-3.90860774818402,6.2205996769331,-110.2280101325
"3788","1987-1988","James Donaldson (donalja01)",30,"DAL","C",17,68,104,0.654,68,104,0.654,0.654,22,37,0.595,146,12,41,158,"",17,499,0,0,NA,47,99,7,15,29,17.0323660198955,0,-6.3509200968523,27.7138119429387,-59.5247248860065
"3789","1987-1988","Michael Cooper (coopemi01)",31,"LAL","SG",24,54,131,0.412,29,69,0.42,0.508,20,27,0.741,58,66,57,153,"",0,588,25,62,0.403,15,43,19,9,21,-4.84568023680012,5.39443163798105,-0.692455205811139,5.79947923453178,-107.803450158537
"3790","1987-1988","Hakeem Olajuwon (olajuha01)",25,"HOU","C",4,56,98,0.571,56,97,0.577,0.571,38,43,0.884,67,7,14,150,"",4,162,0,1,0,20,47,9,11,9,8.41695676855636,-0.31599303809708,5.046200968523,20.9321353913445,112.210479528542
"3791","1987-1988","Michael Adams (adamsmi01)",25,"DEN","PG",11,47,130,0.362,30,76,0.395,0.427,36,41,0.878,36,64,19,147,"",11,406,17,54,0.315,9,27,18,2,23,-7.23727098546099,-0.0536240572423117,4.56549394673123,-10.0699201959177,-35.940425581119
"3792","1987-1988","Jay Vincent (vinceja01)",28,"DEN","SF",8,53,104,0.51,53,103,0.515,0.51,34,40,0.85,37,6,25,140,"",0,200,0,1,0,10,27,5,4,14,2.55159326970418,-0.31599303809708,3.33414043583535,7.48934786095247,39.7356905728877
"3793","1987-1988","James Edwards (edwarja01)",32,"DET","C",22,56,110,0.509,56,109,0.514,0.509,27,41,0.659,68,11,55,139,"",2,308,0,1,0,23,45,2,10,10,2.59122977085199,-0.31599303809708,-4.41350605326877,-0.179025625856015,-11.8647141907433
"3794","1987-1988","Blair Rasmussen (rasmubl01)",25,"DEN","C",11,60,127,0.472,60,127,0.472,0.472,18,20,0.9,71,7,33,138,"",11,277,0,0,NA,25,46,1,12,6,-2.31486072570456,0,2.66707021791768,-1.96265123349145,5.76350340601395
"3795","1987-1988","Randy Wittman (wittmra01)",28,"ATL","SG",12,66,122,0.541,66,122,0.541,0.541,5,7,0.714,26,43,24,137,"",12,344,0,0,NA,9,17,7,1,13,6.19427552333893,0,-0.368525423728814,12.0200256229491,-11.8600130555567
"3796","1987-1988","Tom Chambers (chambto01)",28,"SEA","PF",5,50,91,0.549,50,89,0.562,0.549,29,35,0.829,31,11,24,129,"",5,168,0,2,0,8,23,3,1,13,6.38777476702594,-0.63198607619416,2.18237288135593,13.0619641868253,53.7775337581605
"3797","1987-1988","Terry Cummings (cummite01)",26,"MIL","PF",5,50,89,0.562,50,89,0.562,0.562,29,44,0.659,39,13,16,129,"",5,193,0,0,NA,12,27,9,3,12,6.38777476702594,0,-4.73644552058111,8.03910401347077,46.8242250937931
"3798","1987-1988","Jeff Malone (malonje01)",26,"WSB","SG",5,50,97,0.515,50,96,0.521,0.515,28,37,0.757,17,11,16,128,"",5,199,0,1,0,3,14,5,5,14,2.95418401836506,-0.31599303809708,-0.356920096852301,4.60346882558658,22.9434041637994
"3799","1987-1988","Fat Lever (leverfa01)",27,"DEN","SG",7,45,98,0.459,42,91,0.462,0.474,26,33,0.788,65,49,15,119,"",7,273,3,7,0.429,16,49,13,4,4,-2.56867973259145,0.791048733320441,0.704665859564165,-2.05954740565742,35.1806222164631
"3800","1987-1988","Detlef Schrempf (schrede01)",25,"DAL","SF",15,40,86,0.465,39,83,0.47,0.471,36,51,0.706,55,24,29,117,"",0,274,1,3,0.333,25,30,8,7,21,-1.67886173412188,0.0510208857087605,-3.09297094430993,-6.29763175542741,-15.6538590557521
"3801","1987-1988","Mike Evans (evansmi01)",32,"DEN","PG",11,45,114,0.395,33,70,0.471,0.447,14,15,0.933,22,23,19,116,"",1,219,12,44,0.273,6,16,12,0,12,-1.34590748660881,-1.89169367627151,2.49530266343826,-5.87159333859391,8.08751594227338
"3802","1987-1988","Brad Davis (davisbr01)",32,"DAL","PG",17,42,70,0.6,41,65,0.631,0.607,24,26,0.923,20,55,34,109,"",0,295,1,5,0.2,1,19,3,5,29,9.15022876243468,-0.579965190485399,4.06519128329298,20.6257532367061,-9.26348437924118
"3803","1987-1988","Xavier McDaniel (mcdanxa01)",24,"SEA","SF",5,45,81,0.556,41,73,0.562,0.58,12,24,0.5,48,25,15,106,"",5,180,4,8,0.5,14,34,3,1,11,5.2394107639651,1.47205569522336,-6.39951573849879,8.49547287510149,41.9817625895108
"3804","1987-1988","Spud Webb (webbsp01)",24,"ATL","PG",12,35,81,0.432,33,73,0.452,0.444,34,37,0.919,20,56,22,106,"",0,211,2,8,0.25,4,16,9,0,10,-2.7905892360349,-0.527944304776639,5.6370799031477,-1.52793148325202,38.8026655613566
"3805","1987-1988","Mark Price (pricema01)",23,"CLE","PG",5,38,67,0.567,33,55,0.6,0.604,24,25,0.96,18,38,11,105,"",5,205,5,12,0.417,3,15,3,0,8,6.03750126052165,1.21208354283504,4.83383777239709,20.5450909219455,40.6160372359285
"3806","1987-1988","Dale Ellis (ellisda01)",27,"SEA","SG",5,40,83,0.482,37,71,0.521,0.5,21,29,0.724,23,15,17,104,"",5,172,3,12,0.25,11,12,3,2,12,2.18486526358249,-0.791916457164958,-1.23674818401937,0.757232971650738,18.1742546492437
"3807","1987-1988","Sam Vincent (vincesa01)",24,"CHI","PG",10,41,110,0.373,41,107,0.383,0.373,20,25,0.8,19,44,23,102,"",10,251,0,3,0,6,13,8,1,27,-11.4733157295306,-0.947979114291239,0.833837772397095,-24.9567310295378,-40.8997205711768
"3808","1987-1988","Horace Grant (grantho01)",22,"CHI","PF",10,46,81,0.568,46,80,0.575,0.568,9,15,0.6,70,16,35,101,"",0,299,0,1,0,25,45,14,2,7,6.78182001530421,-0.31599303809708,-2.49969733656174,10.1159635797554,-18.902644642461
"3809","1987-1988","Charles Oakley (oaklech01)",24,"CHI","PF",10,40,91,0.44,40,89,0.449,0.44,21,24,0.875,128,32,33,101,"",10,373,0,2,0,39,89,6,4,18,-3.66922523297406,-0.63198607619416,2.60048426150121,-6.63392443302939,-58.9488818185817
"3810","1987-1988","Scottie Pippen (pippesc01)",22,"CHI","SF",10,46,99,0.465,43,93,0.462,0.48,5,7,0.714,52,24,33,100,"",6,294,3,6,0.5,24,28,8,8,26,-2.62513423220885,1.10404177141752,-0.368525423728814,-2.30666857389395,-46.0903360108091
"3811","1987-1988","Jack Sikma (sikmaja01)",32,"MIL","PF",5,35,76,0.461,35,73,0.479,0.461,25,30,0.833,62,13,23,95,"",5,190,0,3,0,24,38,2,4,15,-0.819589236034905,-0.947979114291239,1.99060532687651,-2.49251048806702,6.27910588460714
"3812","1987-1988","Moses Malone (malonmo01)",32,"WSB","C",5,30,65,0.462,30,64,0.469,0.462,33,40,0.825,56,7,9,93,"",5,198,0,1,0,22,34,3,4,15,-1.35854398775663,-0.31599303809708,2.33414043583535,-1.33092665396915,-7.08797655184098
"3813","1987-1988","Clyde Drexler (drexlcl01)",25,"POR","SG",4,32,83,0.386,29,77,0.377,0.404,21,29,0.724,28,21,14,88,"",4,170,3,6,0.5,12,16,12,2,12,-8.71849823526969,1.10404177141752,-1.23674818401937,-15.3616193403062,3.47311633119182
"3814","1987-1988","Kevin Duckworth (duckwke01)",23,"POR","C",4,34,70,0.486,34,69,0.493,0.486,18,23,0.783,44,7,14,86,"",4,151,0,1,0,20,24,1,2,21,0.191319763199885,-0.31599303809708,0.376130750605327,-0.189208837286142,2.99224293392959
"3815","1987-1988","Mark Eaton (eatonma01)",31,"UTA","C",11,31,65,0.477,31,65,0.477,0.477,23,36,0.639,103,13,48,85,"",11,461,0,0,NA,28,75,12,34,14,-0.859771237565326,0,-4.59527360774818,-6.31481608287884,-131.155532526847
"3816","1987-1988","Larry Nance (nancela01)",28,"CLE","PF",5,34,64,0.531,34,64,0.531,0.531,16,18,0.889,36,18,13,84,"",5,200,0,0,NA,10,26,2,11,14,2.60945601224337,0,2.20236319612591,7.42127522061266,-2.84176661726409
"3817","1987-1988","John Battle (battljo01)",25,"ATL","SG",12,32,67,0.478,32,65,0.492,0.478,17,25,0.68,20,26,14,81,"",0,166,0,2,0,2,18,2,0,11,0.115228762434675,-0.63198607619416,-2.16616222760291,-3.83166293131604,0.488916636333723
"3818","1987-1988","Antoine Carr (carran01)",26,"ATL","PF",12,36,68,0.529,36,67,0.537,0.529,9,14,0.643,41,15,47,81,"",0,210,0,1,0,12,29,4,17,10,3.13377426281728,-0.31599303809708,-1.73105084745763,3.5885185638857,-7.50778918913783
"3819","1987-1988","Gerald Wilkins (wilkige01)",24,"NYK","SG",4,33,69,0.478,31,65,0.477,0.493,12,14,0.857,8,19,12,80,"",4,149,2,4,0.5,1,7,4,0,11,-0.859771237565326,0.736027847611681,1.26494915254237,1.75349022024676,6.24962063719569
"3820","1987-1988","Brad Daugherty (daughbr01)",22,"CLE","C",5,29,63,0.46,29,63,0.46,0.46,21,31,0.677,46,16,11,79,"",5,204,0,0,NA,10,36,2,7,16,-1.90431673794793,0,-2.7790411622276,-6.58767463812346,-27.6276360500357
"3821","1987-1988","Jerome Kersey (kerseje01)",25,"POR","SF",4,32,65,0.492,32,64,0.5,0.492,15,21,0.714,30,9,17,79,"",4,127,0,1,0,17,13,7,4,5,0.625456012243372,-0.31599303809708,-1.10557627118644,-0.802643360990937,28.3620256761636
"3822","1987-1988","Johnny Newman (newmajo01)",24,"NYK","SF",4,31,68,0.456,31,59,0.525,0.456,14,16,0.875,11,7,16,76,"",2,113,0,9,0,8,3,6,1,6,2.05159226128686,-2.84393734287372,1.73365617433414,-2.6949713317133,17.7521351966224
"3823","1987-1988","Patrick Ewing (ewingpa01)",25,"NYK","C",4,28,57,0.491,28,56,0.5,0.491,19,22,0.864,51,10,17,75,"",4,153,0,1,0,16,35,6,13,11,0.547274010712951,-0.31599303809708,2.14177723970944,2.2883461468441,17.6962300520907
"3824","1987-1988","Sleepy Floyd (floydsl01)",27,"HOU","PG",4,26,61,0.426,22,53,0.415,0.459,19,22,0.864,7,34,10,75,"",4,154,4,8,0.5,3,4,8,0,12,-3.98704423986096,1.47205569522336,2.14177723970944,-1.41614415434239,13.3892197574012
"3825","1987-1988","Rick Mahorn (mahorri01)",29,"DET","PF",23,31,90,0.344,31,90,0.344,0.344,13,19,0.684,89,13,64,75,"",21,409,0,0,NA,19,70,5,10,16,-13.1604524827828,0,-1.57028329297821,-27.8911882585437,-161.029079694624
"3826","1987-1988","Sidney Moncrief (moncrsi01)",30,"MIL","SG",5,24,50,0.48,23,49,0.469,0.49,26,27,0.963,19,26,14,75,"",5,173,1,1,1,6,13,3,1,11,-1.04013524062617,0.68400696190292,5.30154479418886,5.27329519864528,1.80658681214991
"3827","1987-1988","Ron Harper (harpero01)",24,"CLE","SG",4,30,63,0.476,30,61,0.492,0.476,11,16,0.688,20,15,9,71,"",4,134,0,2,0,4,16,11,4,11,0.108137761669464,-0.63198607619416,-1.25834382566586,-2.93802653090941,11.1093201769353
"3828","1987-1988","Paul Pressey (presspa01)",29,"MIL","SG",5,23,50,0.46,22,47,0.468,0.47,23,30,0.767,19,33,21,70,"",5,178,1,3,0.333,6,13,4,3,16,-1.04468074100877,0.0510208857087605,0.0106053268765127,-1.92569349801475,-8.7559442587868
"3829","1987-1988","Alvin Robertson (roberal01)",25,"SAS","SG",3,30,53,0.566,27,46,0.587,0.594,7,9,0.778,14,28,15,70,"",3,119,3,7,0.429,5,9,12,1,9,4.45154650879992,0.791048733320441,0.102181598062954,11.3784208156241,46.2632217212547
"3830","1987-1988","Bernard King (kingbe01)",31,"WSB","SF",5,26,53,0.491,26,53,0.491,0.491,17,21,0.81,11,9,17,69,"",4,168,0,0,NA,3,8,3,0,14,0.0409557601390423,0,0.91042372881356,0.992335249091644,-29.4632489994947
"3831","1987-1988","Terry Porter (portete01)",24,"POR","PG",4,29,52,0.558,28,49,0.571,0.567,9,13,0.692,14,28,13,68,"",4,149,1,3,0.333,4,10,10,0,13,3.95786475937383,0.0510208857087605,-0.970404358353512,7.09838781752043,15.1894377991545
"3832","1987-1988","Walter Berry (berrywa01)",23,"SAS","SF",3,27,50,0.54,27,49,0.551,0.54,12,15,0.8,21,6,10,66,"",0,94,0,1,0,13,8,5,2,11,2.97786475937383,-0.31599303809708,0.500302663438257,5.50805306789469,26.2602200959627
"3833","1987-1988","John Williams (willijo02)",21,"WSB","SF",5,23,48,0.479,23,47,0.489,0.479,19,32,0.594,29,21,18,65,"",5,185,0,1,0,11,18,8,4,12,-0.0576807410087739,-0.31599303809708,-5.52468765133172,-6.58802824764051,-22.3830112188486
"3834","1987-1988","Mike Sanders (sandemi01)",27,"CLE","SF",5,28,52,0.538,28,51,0.549,0.538,8,10,0.8,25,7,21,64,"",5,134,0,1,0,11,14,3,2,11,2.99741025975644,-0.31599303809708,0.333535108958838,5.38037651418048,-0.584756069752771
"3835","1987-1988","Dave Corzine (corzida01)",31,"CHI","C",10,27,76,0.355,27,76,0.355,0.355,7,13,0.538,57,8,21,61,"",10,308,0,0,NA,15,42,3,8,12,-10.277270985461,0,-2.97240435835351,-23.5269463292755,-124.256856949632
"3836","1987-1988","Cliff Levingston (levincl01)",27,"ATL","PF",12,24,50,0.48,24,50,0.48,0.48,12,16,0.75,26,7,25,60,"",0,163,0,0,NA,14,12,5,5,8,-0.511362490434866,0,-0.26634382566586,-1.28906880653559,-21.3116862530678
"3837","1987-1988","Derrick McKey (mckeyde01)",21,"SEA","SF",5,24,38,0.632,22,32,0.688,0.658,10,17,0.588,20,8,12,60,"",0,109,2,6,0.333,7,13,3,5,5,6.32872800612168,0.102041771417521,-3.03699031476998,9.92659101172596,20.8650780779373
"3838","1987-1988","Ricky Pierce (piercri01)",28,"MIL","SG",5,25,53,0.472,24,48,0.5,0.481,8,9,0.889,14,9,9,59,"",0,105,1,5,0.2,6,8,1,2,4,0.469092009182529,-0.579965190485399,1.10118159806295,0.299470044971815,8.81494202097718
"3839","1987-1988","Frank Brickowski (brickfr01)",28,"SAS","C",3,22,44,0.5,21,43,0.488,0.511,13,19,0.684,22,14,12,58,"",3,113,1,1,1,7,15,6,2,9,-0.0957717417739847,0.68400696190292,-1.57028329297821,0.290194109182583,10.7299020053513
"3840","1987-1988","Bill Hanzlik (hanzlbi01)",30,"DEN","SF",11,20,56,0.357,20,48,0.417,0.357,18,26,0.692,29,26,40,58,"",0,212,0,8,0,11,18,5,9,14,-3.51490799081747,-2.52794430477664,-1.94080871670702,-16.5544576126719,-52.2794583844567
"3841","1987-1988","Mark Jackson (jacksma01)",22,"NYK","PG",4,22,60,0.367,17,48,0.354,0.408,8,11,0.727,19,39,13,57,"",4,171,5,12,0.417,6,13,10,0,14,-6.53890799081747,1.21208354283504,-0.436111380145279,-9.8776767332751,-13.8193584349517
"3842","1987-1988","Darrell Walker (walkeda01)",26,"WSB","SG",5,22,54,0.407,22,53,0.415,0.407,11,16,0.688,24,14,18,55,"",0,155,0,1,0,9,15,7,4,9,-3.98704423986096,-0.31599303809708,-1.25834382566586,-10.180411419679,-25.0541184783203
"3843","1987-1988","Tree Rollins (rollitr01)",32,"ATL","C",12,20,36,0.556,20,36,0.556,0.556,13,15,0.867,71,6,46,53,"",12,333,0,0,NA,23,48,10,19,5,2.3678190068869,0,1.50530266343826,6.24094067721205,-93.4534021184395
"3844","1987-1988","Kurt Rambis (rambiku01)",29,"LAL","PF",19,21,34,0.618,21,34,0.618,0.618,9,13,0.692,51,9,28,51,"",6,186,0,0,NA,13,38,5,2,8,4.34427350650429,0,-0.970404358353512,7.71814265465507,-27.9784207778286
"3845","1987-1988","Jim Paxson (paxsoji02)",30,"BOS","SG",15,17,59,0.288,17,57,0.298,0.288,16,20,0.8,9,11,18,50,"",0,188,0,2,0,1,8,6,2,12,-10.9569532390957,-0.63198607619416,0.667070217917676,-23.1427944888563,-78.2089219523993
"3846","1987-1988","Tony Campbell (campbto01)",25,"LAL","SF",15,18,42,0.429,18,41,0.439,0.429,11,16,0.688,10,5,16,47,"",0,94,0,1,0,4,6,3,0,5,-2.10031724215659,-0.31599303809708,-1.25834382566586,-6.40695742427028,-9.38818045824386
"3847","1987-1988","John Paxson (paxsojo01)",27,"CHI","PG",10,20,53,0.377,18,41,0.439,0.396,4,4,1,4,30,24,46,"",0,165,2,12,0.167,0,4,1,1,5,-2.10031724215659,-1.78791645716496,0.933414043583535,-8.63096981222452,-34.8652904460201
"3848","1987-1988","Hot Rod Williams (williho01)",25,"CLE","PF",5,20,40,0.5,20,40,0.5,0.5,6,13,0.462,29,4,13,46,"",0,133,0,0,NA,13,16,3,7,4,0.390910007652108,0,-3.96040435835351,-3.1785843430493,-18.246649330332
"3849","1987-1988","Brad Sellers (sellebr01)",25,"CHI","SF",10,15,43,0.349,15,43,0.349,0.349,15,17,0.882,21,8,18,45,"",4,144,0,0,NA,10,11,2,5,5,-6.07277174177398,0,1.96100968523002,-10.1845337983179,-35.3305959809968
"3850","1987-1988","Joe Barry Carroll (carrojo01)",29,"HOU","C",4,18,47,0.383,18,47,0.383,0.383,8,10,0.8,19,2,12,44,"",4,116,0,0,NA,8,11,3,1,5,-5.03968074100877,0,0.333535108958838,-9.74582637305871,-27.6563880399364
"3851","1987-1988","Craig Ehlo (ehlocr01)",26,"CLE","SG",5,17,40,0.425,17,32,0.531,0.425,10,16,0.625,18,17,14,44,"",1,128,0,8,0,3,15,5,0,12,1.30472800612169,-2.52794430477664,-2.26634382566586,-7.2407207277524,-24.292208153627
"3852","1987-1988","Marc Iavaroni (iavarma01)",31,"UTA","PF",11,16,29,0.552,16,29,0.552,0.552,12,14,0.857,19,14,26,44,"",11,137,0,0,NA,5,14,2,2,6,1.79140975554778,0,1.26494915254237,4.84776866363793,-15.8488785925517
"3853","1987-1988","Larry Krystkowiak (krystla01)",23,"MIL","PF",5,13,29,0.448,13,29,0.448,0.448,16,18,0.889,34,7,17,42,"",5,163,0,0,NA,13,21,4,0,5,-1.22459024445222,0,2.20236319612591,-0.246817292778536,-37.4245246291822
"3854","1987-1988","Greg Anderson (andergr01)",23,"SAS","PF",3,17,36,0.472,17,36,0.472,0.472,4,9,0.444,21,3,10,38,"",3,95,0,0,NA,6,15,2,4,10,-0.656180993113104,0,-2.90381840193705,-4.21618038816325,-17.944167277077
"3855","1987-1988","Mark Acres (acresma01)",25,"BOS","C",17,14,26,0.538,14,26,0.538,0.538,9,18,0.5,36,2,33,37,"",0,158,0,0,NA,14,22,1,1,6,1.24209150497387,0,-4.79963680387409,-2.31545379392635,-48.6654133543232
"3856","1987-1988","Robert Reid (reidro01)",32,"HOU","SG",4,15,33,0.455,12,26,0.462,0.5,2,3,0.667,15,8,13,35,"",4,114,3,7,0.429,3,12,2,0,3,-0.733908495026129,0.791048733320441,-0.298939467312349,0.606389742596716,-21.4474549009542
"3857","1987-1988","Jon Sundvold (sundvjo01)",26,"SAS","PG",3,15,30,0.5,12,21,0.571,0.55,2,3,0.667,4,15,3,35,"",3,90,3,9,0.333,1,3,4,0,3,1.69622775401736,0.153062657126282,-0.298939467312349,3.55270401210121,1.20907181402237
"3858","1987-1988","Nate McMillan (mcmilna01)",23,"SEA","PG",5,12,35,0.343,12,34,0.353,0.343,9,14,0.643,21,33,11,33,"",5,127,0,1,0,6,15,2,3,8,-4.66572649349571,-0.31599303809708,-1.73105084745763,-12.0104829487403,-18.5283125516404
"3859","1987-1988","Richard Anderson (anderri01)",27,"POR","PF",3,11,24,0.458,5,10,0.5,0.583,4,4,1,13,1,11,32,"",0,63,6,14,0.429,5,8,2,1,2,0.0977275019130269,1.58209746664088,0.933414043583535,5.87516144733224,6.45587316610136
"3860","1987-1988","Steve Colter (coltest01)",25,"WSB","PG",5,14,31,0.452,14,31,0.452,0.452,4,7,0.571,15,13,9,32,"",5,86,0,0,NA,5,10,3,3,5,-1.18504474406962,0,-1.36952542372881,-3.73961491186805,-5.00318251984032
"3861","1987-1988","Rodney McCray (mccraro01)",26,"HOU","SF",4,12,31,0.387,12,30,0.4,0.387,8,12,0.667,27,9,12,32,"",4,159,0,1,0,15,12,4,3,7,-2.70681749426092,-0.31599303809708,-1.19575786924939,-7.55737197206247,-51.7111921985338
"3862","1987-1988","Sedale Threatt (threase01)",26,"SEA","PG",5,14,34,0.412,14,33,0.424,0.412,4,4,1,11,11,7,32,"",0,80,0,1,0,2,9,1,0,5,-2.18549924368701,-0.31599303809708,0.933414043583535,-4.38556355808173,-9.85229274279316
"3863","1987-1988","Danny Young (youngda01)",25,"SEA","PG",5,11,21,0.524,11,18,0.611,0.524,10,10,1,10,19,7,32,"",0,95,0,3,0,3,7,2,2,7,2.17390950344345,-0.947979114291239,2.33353510895884,3.83741677297202,-2.32473417389612
"3864","1987-1988","Mike Mitchell (mitchmi01)",32,"SAS","SF",3,13,37,0.351,13,37,0.351,0.351,5,6,0.833,15,4,5,31,"",3,74,0,0,NA,6,9,1,1,5,-5.1514082429218,0,0.398121065375302,-9.9046954204683,-16.7502906281183
"3865","1987-1988","Jim Petersen (peterji01)",25,"HOU","PF",4,12,23,0.522,12,23,0.522,0.522,7,12,0.583,21,6,11,31,"",0,98,0,0,NA,7,14,1,2,4,0.730773254399962,0,-2.2037578692494,-0.742211360449471,-16.5779747509617
